"id","name","stars","created_at","language","description"
105541516,"skylark","unknown","2017-10-02T14:05:01Z","Go","Skylark in Go: the Skylark configuration language, implemented in Go"
105566333,"oboe","unknown","2017-10-02T17:56:48Z","C++","Oboe is a C++ library which makes it easy to build high-performance audio apps on Android."
105571039,"go-tika","unknown","2017-10-02T18:43:16Z","Go","Go package for using Apache Tika"
105667838,"Legilimency","unknown","2017-10-03T15:22:45Z","Python","unknown"
105869704,"bbcpu","unknown","2017-10-05T09:06:48Z","Verilog","unknown"
106029625,"active-learning","unknown","2017-10-06T17:02:13Z","Python","unknown"
106309436,"link022","unknown","2017-10-09T16:45:02Z","Go","Link022 - an open WiFi access point"
107187106,"amt-forensics","unknown","2017-10-16T21:53:19Z","Python","Retrieve Intel AMT's Audit Log from a Linux machine without knowing the admin user's password."
107187825,"prochlo","unknown","2017-10-16T22:03:02Z","C++","unknown"
107340604,"go-intervals","unknown","2017-10-18T00:54:10Z","Go","A golang library for set operations on intervals, such as time ranges."
107556371,"yara-procdump-python","unknown","2017-10-19T14:20:35Z","C","A Python extension to wrap the Yara process memory access API."
107683901,"YetAnotherChatApp","unknown","2017-10-20T13:51:55Z","Java","unknown"
107733006,"streaming_hdp","unknown","2017-10-20T22:38:57Z","Go","unknown"
108146133,"upvote","unknown","2017-10-24T15:23:16Z","Python","A multi-platform binary whitelisting solution"
108459727,"tangent","unknown","2017-10-26T20:02:46Z","Python","Source-to-Source Debuggable Derivatives in Pure Python"
108880625,"bottery","unknown","2017-10-30T16:52:04Z","JavaScript","unknown"
108958823,"rerast","unknown","2017-10-31T07:14:09Z","Rust","A tool for transforming Rust code using rules"
109042413,"dimsum","unknown","2017-10-31T19:21:55Z","C++","Portable C++ SIMD library"
109188018,"certtostore","unknown","2017-11-01T21:55:06Z","Go","Hardware Backed Keys and Certificate Store Management on Windows"
109277452,"teknowledge","unknown","2017-11-02T14:43:58Z","Python","A basic CS curriculum for coding in Python."
109447076,"helloargdx","unknown","2017-11-03T22:08:52Z","Java","Investigating using ARCore preview with LibGDX.  See https://medium.com/@wilkinsonclay/investigating-arcore-with-libgdx-f69b83764118 for more info"
109684756,"dnsmasq_exporter","unknown","2017-11-06T11:08:31Z","Go","dnsmasq exporter for Prometheus"
109725922,"guava-beta-checker","unknown","2017-11-06T17:15:40Z","Java","unknown"
109779213,"svcca","unknown","2017-11-07T02:56:49Z","Python","unknown"
109806167,"clicktrackers-panel","unknown","2017-11-07T08:17:54Z","Python","unknown"
109853195,"genomics-protos","unknown","2017-11-07T15:23:01Z","Python","unknown"
109886138,"hana-bq-beam-connector","unknown","2017-11-07T20:17:30Z","unknown","An Apache Beam pipeline used to sync data from SAP Hana to Google BigQuery."
110023015,"self-published-geo","unknown","2017-11-08T19:49:11Z","Makefile","unknown"
110027931,"metallb","unknown","2017-11-08T20:38:50Z","CSS","A network load-balancer implementation for Kubernetes using standard routing protocols"
110039698,"easy-grid","unknown","2017-11-08T22:53:06Z","JavaScript","easy-grid is a React component factory that provides a declarative layout mechanism for utilizing CSS grid layouts."
110283477,"ffn","unknown","2017-11-10T19:13:38Z","Python","Flood-Filling Networks for instance segmentation in 3d volumes."
110284025,"jsinterop-base","unknown","2017-11-10T19:19:52Z","Java","Utilities for GWT and J2CL to interact with JavaScript beyond JsInterop"
110413697,"pinotify","unknown","2017-11-12T07:30:19Z","Java","unknown"
110482267,"wuffs","unknown","2017-11-13T00:44:45Z","C","Wrangling Untrusted File Formats Safely"
110605876,"har-sanitizer","unknown","2017-11-13T21:43:57Z","Python","unknown"
110616531,"swift","unknown","2017-11-13T23:55:51Z","unknown","The Swift Programming Language"
110616710,"swift-clang","unknown","2017-11-13T23:58:18Z","C++","unknown"
110616774,"swift-cmark","unknown","2017-11-13T23:59:18Z","C","CommonMark parsing and rendering library and program in C"
110616854,"swift-compiler-rt","unknown","2017-11-14T00:00:26Z","C","unknown"
110616930,"swift-corelibs-foundation","unknown","2017-11-14T00:01:24Z","C","The Foundation Project, providing core utilities, internationalization, and OS independence"
110616984,"swift-corelibs-libdispatch","unknown","2017-11-14T00:02:12Z","C","The libdispatch Project, (a.k.a. Grand Central Dispatch), for concurrency on multicore hardware"
110617048,"swift-corelibs-xctest","unknown","2017-11-14T00:03:00Z","Swift","The XCTest Project, A Swift core library for providing unit test support"
110617105,"swift-integration-tests","unknown","2017-11-14T00:03:43Z","Python","Automated tests for validating the generated Swift snapshots behave correctly"
110617182,"swift-llbuild","unknown","2017-11-14T00:04:34Z","C++","A low-level build system, used by Xcode 9 and the Swift Package Manager"
110617266,"swift-lldb","unknown","2017-11-14T00:05:19Z","C++","This is the version of LLDB that supports the Swift programming language & REPL."
110617350,"swift-llvm","unknown","2017-11-14T00:06:02Z","LLVM","unknown"
110617414,"swift-package-manager","unknown","2017-11-14T00:06:54Z","Swift","The Package Manager for the Swift Programming Language"
110889838,"ce-open-data-set","unknown","2017-11-15T21:42:19Z","unknown","unknown"
110918858,"asymproj_edge_dnn","unknown","2017-11-16T03:36:26Z","Python","unknown"
110988803,"ijaas","unknown","2017-11-16T15:32:15Z","Java","Make IntelliJ as a Java server that does autocompletion for Vim."
111030086,"ced","unknown","2017-11-16T22:38:02Z","C++","unknown"
111172199,"dana","unknown","2017-11-18T03:11:39Z","JavaScript","Test/benchmark regression and comparison system with dashboard"
111498842,"crunchy","unknown","2017-11-21T04:21:32Z","C++","CrunchyCrypt - Safe and Simple Cryptography"
111568113,"fleetspeak","unknown","2017-11-21T15:38:49Z","Go","unknown"
111614342,"boardgame.io","unknown","2017-11-21T23:47:35Z","JavaScript","State management and more for turn based games."
111751293,"deepvariant","unknown","2017-11-23T01:56:22Z","Python","DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA sequencing data."
111757215,"pbvi","unknown","2017-11-23T03:09:41Z","Python","unknown"
112221216,"pyaedj","unknown","2017-11-27T16:36:18Z","Python","unknown"
112398245,"pasta","unknown","2017-11-28T22:48:53Z","Python","Library to refactor python code through AST manipulation."
112630234,"idaidle","unknown","2017-11-30T15:53:01Z","CMake","A plugin for the commercial IDA Pro disassembler that warns users if they leave their instance idling for too long."
113111403,"clasp","unknown","2017-12-05T00:34:56Z","TypeScript","<f0><U+009F><U+0094><U+0097> Develop Apps Script projects locally."
113217776,"stumblybot","unknown","2017-12-05T18:22:40Z","Python","Simple robot that executes voice commands through Google Assistant."
113218750,"web-activities","unknown","2017-12-05T18:32:48Z","JavaScript","unknown"
113242488,"unigem-objective-c","unknown","2017-12-05T23:02:56Z","Objective-C","Unicode Gems, a Mac app, an iOS app, and an iOS keyboard for letter-like unicode."
113249241,"joint_vae","unknown","2017-12-06T00:39:10Z","OpenEdge ABL","Code to build VAE models that are jointly conditioned."
113356740,"rejoiner","unknown","2017-12-06T19:09:53Z","Java","Generates a unified GraphQL schema from gRPC microservices and other Protobuf sources"
113510585,"codemirror-mode-jsonnet","unknown","2017-12-07T23:56:19Z","JavaScript","unknown"
113520799,"code-review-bot","unknown","2017-12-08T02:18:49Z","Go","Code review bot and CLA verifier"
113917345,"in-silico-labeling","unknown","2017-12-11T22:54:28Z","Python","Code for In silico labeling: Predicting fluorescent labels in unlabeled images"
114149111,"java-monitoring-client-library","unknown","2017-12-13T17:22:46Z","Java","A java idiomatic monitoring client for collecting metrics "
114151722,"node-sec-roadmap","unknown","2017-12-13T17:50:56Z","JavaScript","Some thoughts on how Node.js might respond to a changing security environment"
114156044,"gpu-emulation-stress-test","unknown","2017-12-13T18:38:30Z","C++","unknown"
114161859,"android-cuttlefish","unknown","2017-12-13T19:42:51Z","Python","unknown"
114323642,"nips_assignments","unknown","2017-12-15T03:35:27Z","C++","C++ code to help assign papers to reviewers, area chairs, etc in conferences like NIPS."
114674342,"golden","unknown","2017-12-18T18:25:37Z","Go","unknown"
114863735,"speech_style_transfer","unknown","2017-12-20T08:41:33Z","HTML","unknown"
114895193,"dcm_bulk_onboarding","unknown","2017-12-20T14:17:47Z","JavaScript","unknown"
114954088,"web-audio-recognition","unknown","2017-12-21T02:42:25Z","Jupyter Notebook","unknown"
115029584,"js-green-licenses","unknown","2017-12-21T17:15:27Z","TypeScript","JavaScript package.json License Checker"
115644064,"bottlerocket","unknown","2017-12-28T17:10:36Z","Scala","unknown"
116150035,"riegeli","unknown","2018-01-03T15:05:56Z","C++","Riegeli/records is a file format for storing a sequence of string records, typically serialized protocol buffers."
116174994,"cog","unknown","2018-01-03T19:42:45Z","Python","Code for the COG dataset and network"
116287911,"wayback-machine-button","unknown","2018-01-04T17:24:19Z","Makefile","Chrome extension to reopen the current page in the Wayback Machine"
116309308,"data-transfer-project","unknown","2018-01-04T21:27:57Z","Java","The Data Transfer Project makes it easy for people to transfer their data between online service providers. We are establishing a common framework, including data models and protocols, to enable direct transfer of data both into and out of participating online service providers."
116310978,"tf_mesh_renderer","unknown","2018-01-04T21:48:05Z","Python","A differentiable, 3D mesh renderer using TensorFlow."
116704972,"yaricv32","unknown","2018-01-08T17:08:36Z","Verilog","unknown"
116766110,"chrome-ssh-agent","unknown","2018-01-09T04:33:08Z","Go","SSH Agent for use with Google Chrome's Secure Shell extension"
116909936,"fhir","unknown","2018-01-10T04:54:52Z","Java","FHIR Protocol Buffers"
116993869,"http_prefetching","unknown","2018-01-10T18:16:14Z","JavaScript","unknown"
117136588,"rbe-integration-test","unknown","2018-01-11T18:22:24Z","Python","unknown"
117383869,"aiyprojects-deeplearn-tensorflow","unknown","2018-01-13T22:34:47Z","TypeScript","A TensorFlow integration for deeplearn.js which allows to load tensorflow checkpoint files directly."
117383931,"tensorflow-tools","unknown","2018-01-13T22:35:46Z","JavaScript","A collection of manipulation tools for TensorFlow data."
117716979,"node-h2-auto-push","unknown","2018-01-16T17:31:07Z","TypeScript","HTTP/2 automatic server push"
117717019,"node-fastify-auto-push","unknown","2018-01-16T17:31:24Z","TypeScript","Fastify plugin for HTTP/2 automatic server push"
117724235,"multichannel-audio-tools","unknown","2018-01-16T18:31:26Z","C++","unknown"
118017179,"google-reauth-python","unknown","2018-01-18T17:47:36Z","Python","unknown"
118022363,"coq-bpf","unknown","2018-01-18T18:36:04Z","Coq","Coq BPF interpreter"
118063092,"processingjs-ide","unknown","2018-01-19T02:01:44Z","JavaScript","A lightweight browser-based IDE for Processing.js with Japanese translation"
118067864,"functional-objc","unknown","2018-01-19T02:49:58Z","Objective-C","Functional operators for Objective-C"
118067898,"promises","unknown","2018-01-19T02:50:16Z","Objective-C","Promises is a modern framework that provides a synchronization construct for Swift and Objective-C."
118104833,"hugeml","unknown","2018-01-19T09:25:32Z","unknown","unknown"
118494580,"libnop","unknown","2018-01-22T18:03:27Z","C++","libnop: C++ Native Object Protocols"
118658905,"differentiable-atomistic-potentials","unknown","2018-01-23T19:31:50Z","Python","Automatically differentiable atomistic potentials for molecular simulations"
118660123,"diff-match-patch","unknown","2018-01-23T19:42:02Z","Python","Diff Match Patch is a high-performance library in multiple languages that manipulates plain text."
118688786,"burst-denoising","unknown","2018-01-24T00:28:46Z","Python","unknown"
118828280,"hell0world-curriculum","unknown","2018-01-24T22:07:21Z","HTML","Curriculum for hell0world.org classes"
119077864,"cornerstone","unknown","2018-01-26T16:49:45Z","JavaScript","JavaScript library to display interactive medical images including but not limited to DICOM"
119077938,"cornerstoneTools","unknown","2018-01-26T16:50:21Z","JavaScript","A framework for tools built on top of Cornerstone."
119078064,"cornerstoneWebImageLoader","unknown","2018-01-26T16:51:23Z","JavaScript","Cornerstone Image Loader for Web Images (PNG, JPEG)"
119078137,"cornerstoneWADOImageLoader","unknown","2018-01-26T16:51:56Z","JavaScript","DICOM WADO Image Loader for the cornerstone library"
119078191,"dicomParser","unknown","2018-01-26T16:52:29Z","JavaScript","JavaScript parser for DICOM Part 10 data"
119151672,"trillian-examples","unknown","2018-01-27T09:43:35Z","Go","A place to store some examples which use Trillian APIs to build things."
119422889,"git-sync-changes","unknown","2018-01-29T18:27:36Z","Shell","Collaborative editing for git repositories"
119478778,"detangle","unknown","2018-01-30T03:46:15Z","JavaScript","unknown"
119692633,"cpu_features","unknown","2018-01-31T13:44:50Z","C","A cross platform C99 library to get cpu features at runtime."
119815648,"intelligent_annotation_dialogs","unknown","2018-02-01T09:46:36Z","Jupyter Notebook","unknown"
119983861,"WikipediaHomographData","unknown","2018-02-02T13:18:19Z","unknown","Labeled data for homograph disambiguation"
120044586,"pixelvisualcorecamera","unknown","2018-02-03T00:05:43Z","Java","unknown"
120046466,"go-trace","unknown","2018-02-03T00:40:28Z","Go","unknown"
120519521,"codeu_project_2018","unknown","2018-02-06T20:30:35Z","Java","unknown"
120666938,"pg_page_verification","unknown","2018-02-07T20:21:15Z","C","unknown"
120701062,"android-transition-examples","unknown","2018-02-08T02:42:02Z","Java","unknown"
120942569,"jarjar","unknown","2018-02-09T18:45:56Z","Java","unknown"
120962161,"synergyfinderengineered","unknown","2018-02-09T22:24:22Z","R","unknown"
120966200,"cornerstoneMath","unknown","2018-02-09T23:17:32Z","JavaScript","Math and computation geometry functionality for cornerstone"
121264194,"cargo-raze","unknown","2018-02-12T15:30:52Z","Rust","Generate Bazel BUILD from Cargo dependencies!"
121454193,"flutter-desktop-embedding","unknown","2018-02-14T00:41:16Z","C++","Desktop implementations of the Flutter embedding API"
121690348,"cel-cpp","unknown","2018-02-15T22:25:24Z","C++","Common Expression Language -- C++ implementations"
122248488,"compare_gan","unknown","2018-02-20T19:55:50Z","Python","Compare GAN code."
122372248,"guice-aqueduct","unknown","2018-02-21T17:55:19Z","Java","Guice binder to configure Chained instances to form a pipeline"
122464431,"apps_script_tools","unknown","2018-02-22T10:33:38Z","Dart","Tools for writing Apps Scripts in the Dart programming language"
122464567,"dart_google_apps","unknown","2018-02-22T10:34:48Z","Dart","Interop libraries to write Google Apps scripts in the Dart programming language."
122504939,"dl_bounds","unknown","2018-02-22T16:33:27Z","Python","unknown"
122559979,"resumable-assert","unknown","2018-02-23T01:54:45Z","C","Assert replacement to continue execution in debugger"
122602787,"startup-os","unknown","2018-02-23T09:48:29Z","Java","Working examples of Google's Open Source stack and deployment to the cloud."
122917135,"flutter.widgets","unknown","2018-02-26T05:19:26Z","Shell","unknown"
122919437,"flutter.plugins","unknown","2018-02-26T05:45:41Z","Dart","unknown"
123160218,"certificate-transparency-monitor","unknown","2018-02-27T16:56:10Z","Go","unknown"
123163586,"nel-reporter-java","unknown","2018-02-27T17:25:25Z","Java","Network Error Logging (NEL) Java Reporter"
123187694,"fast-simple-lcsk","unknown","2018-02-27T20:58:04Z","C++","Fast and simple algorithms for computing both LCSk and LCSk+"
123221886,"rust-shell","unknown","2018-02-28T03:10:59Z","Rust","Helper library for std::process::Command to write shell script like tasks in rust"
123235892,"opentest","unknown","2018-02-28T05:47:25Z","unknown","unknown"
123293269,"pulito","unknown","2018-02-28T14:04:27Z","JavaScript","Conventions and structure for a Vanilla JS application with a supporting webpack config."
123311177,"bazel-common","unknown","2018-02-28T16:25:09Z","Python","Common functionality for Google's open-source libraries that are built with bazel."
123320512,"schism","unknown","2018-02-28T17:46:21Z","Scheme","A self-hosting Scheme to WebAssembly compiler"
123326542,"importlab","unknown","2018-02-28T18:40:33Z","Python","unknown"
123339509,"nvidia_libs_test","unknown","2018-02-28T20:36:53Z","C++","unknown"
123469704,"pde-superresolution","unknown","2018-03-01T17:36:01Z","Python","Code for ""Data-driven discretization"""
123922213,"voice-builder","unknown","2018-03-05T13:17:52Z","JavaScript","An opensource text-to-speech (TTS) voice building tool"
123986398,"blue-green-deployment-controller","unknown","2018-03-05T22:21:13Z","Go","A basic blue-green deployment custom controller"
124202794,"opencasebook","unknown","2018-03-07T08:18:19Z","unknown","Open Source Casebook"
124237907,"nel-collector","unknown","2018-03-07T13:12:16Z","Go","Network Error Logging (NEL) collector"
124309812,"image-rebase","unknown","2018-03-07T23:56:04Z","Go","Remotely rebase container images"
124373164,"knusperli","unknown","2018-03-08T10:06:34Z","C++","A deblocking JPEG decoder"
124510032,"charts","unknown","2018-03-09T08:17:44Z","Dart","unknown"
124602093,"cel-go","unknown","2018-03-09T22:57:58Z","Go","Common Expression Language -- Go implementations"
124710130,"stm32_bare_lib","unknown","2018-03-11T00:29:35Z","C","System functions and example code for programming the ""Blue Pill"" STM32-compatible micro-controller boards."
124803848,"layered-scene-inference","unknown","2018-03-11T22:03:56Z","Python","Code accompanying the paper ""Layer-structured 3D Scene Inference  via View Synthesis"", ECCV 2018"
124927789,"decoupled_gaussian_process","unknown","2018-03-12T17:42:50Z","Python","unknown"
125073669,"dnae","unknown","2018-03-13T15:30:50Z","Python","unknown"
125078417,"inject.dart","unknown","2018-03-13T16:04:28Z","Dart","Compile-time dependency injection for Dart and Flutter"
125080520,"sshkey-audit","unknown","2018-03-13T16:19:17Z","Go","Automate SSH key management"
125110740,"python-lakeside","unknown","2018-03-13T20:31:40Z","Python","unknown"
125112997,"desugar_jdk_libs","unknown","2018-03-13T20:51:09Z","Java","unknown"
125253663,"go-containerregistry","unknown","2018-03-14T18:02:49Z","Go","Go library and CLIs for working with container registries"
126048285,"cartoonset","unknown","2018-03-20T16:28:47Z","HTML","Code for the Cartoon Set webpage. "
126076600,"quickshift","unknown","2018-03-20T20:13:59Z","C++","A clustering algorithm that first finds the high-density regions (cluster-cores) of the data and then clusters the remaining points by hill-climbing. Such seedings act as more stable and expressive cluster-cores than the singleton modes found by popular algorithm such as mean shift. (https://arxiv.org/abs/1805.07909)"
126082613,"GTXiLib","unknown","2018-03-20T21:07:29Z","Objective-C","Google Toolbox for Accessibility for iOS"
126250425,"go-cloud","unknown","2018-03-21T22:57:26Z","Go","A library and tools for open cloud development in Go."
126373303,"emoji-scavenger-hunt","unknown","2018-03-22T17:39:48Z","TypeScript","Emoji Scavenger Hunt is an experiment that leverages the power of neural networks and your phone’s camera to identify the real world versions of the emojis we use every day."
126532718,"vae-seq","unknown","2018-03-23T19:52:38Z","Python","Variational Auto-Encoders in a Sequential Setting."
126868526,"nucleus","unknown","2018-03-26T17:58:07Z","Python","Python and C++ code for reading and writing genomics data."
126913016,"oodle-demo","unknown","2018-03-27T01:49:29Z","HTML","Oodle - an unofficial Google Doodles web app"
127143026,"grittibanzli","unknown","2018-03-28T13:17:18Z","C++","unknown"
127195182,"loaner","unknown","2018-03-28T20:33:06Z","Python","Automated Chromebook loaner management"
127777820,"gnd-android","unknown","2018-04-02T15:51:24Z","Java","Ground for Android"
128275770,"hypebot","unknown","2018-04-05T23:32:29Z","Python","#HypeBotHype"
128960784,"abstreet","unknown","2018-04-10T16:06:30Z","Rust","unknown"
129000262,"makerspace-lipo-charger","unknown","2018-04-10T22:04:46Z","Makefile","unknown"
129010412,"git-presubmit-linter","unknown","2018-04-11T00:22:41Z","Shell","unknown"
129278417,"synthmark","unknown","2018-04-12T16:10:18Z","C++","Audio performance benchmark for jitter, theoretical latency, etc."
129283853,"flogger","unknown","2018-04-12T16:52:52Z","Java","A Fluent Logging API for Java"
129415509,"randen","unknown","2018-04-13T14:45:11Z","C++","Fast backtracking-resistant random generator (pending publication)."
129986972,"dbm-trix-addon","unknown","2018-04-18T01:41:37Z","JavaScript","unknown"
129987814,"dcm-trix-addon","unknown","2018-04-18T01:49:44Z","JavaScript","unknown"
130395954,"segment","unknown","2018-04-20T17:49:22Z","Go","unknown"
130419204,"escapevelocity","unknown","2018-04-20T22:26:30Z","Java","unknown"
130731888,"btls","unknown","2018-04-23T17:24:27Z","Haskell","BoringSSL-backed TLS and cryptography library for Haskell"
130759981,"cloudevents-demo","unknown","2018-04-23T21:39:31Z","Go","Demo of using the CloudEvents event format with Google Cloud Functions"
130896249,"ahdlc","unknown","2018-04-24T18:16:49Z","C","unknown"
131027760,"gnd-cloud","unknown","2018-04-25T15:33:26Z","JavaScript","unknown"
131036436,"asylo","unknown","2018-04-25T16:43:56Z","C++","Asylo Framework"
131043322,"asylo-site","unknown","2018-04-25T17:47:05Z","HTML","Asylo Website"
131043524,"aperture_supervision","unknown","2018-04-25T17:48:59Z","Python","unknown"
131095401,"maddpg-replication","unknown","2018-04-26T03:32:28Z","Jupyter Notebook","unknown"
131189648,"jwt_verify_lib","unknown","2018-04-26T17:31:54Z","C++","unknown"
131212638,"gvisor","unknown","2018-04-26T21:28:49Z","Go","Container Runtime Sandbox"
131317137,"google-ctf","unknown","2018-04-27T15:56:03Z","C","Google CTF"
131338739,"pikov","unknown","2018-04-27T19:48:44Z","Python","Tool to create and edit Pikov pixel art Markov chain animations."
131590596,"minions","unknown","2018-04-30T12:02:00Z","Go","Distributed filesystem scanner"
131623960,"galogen","unknown","2018-04-30T17:11:42Z","C++","OpenGL Loader Generator"
131756788,"statechart","unknown","2018-05-01T19:55:57Z","C++","C++ StateChart Library"
131946354,"cabal2bazel","unknown","2018-05-03T05:35:22Z","Haskell","Haskell Bazel rules and cabal2bazel import tool."
132104296,"bundletool","unknown","2018-05-04T07:24:09Z","Java","Bundletool is a command-line tool to manipulate Android App Bundles"
132216472,"badwolf-drivers","unknown","2018-05-05T05:02:40Z","Go","unknown"
132440919,"android-management-api-samples","unknown","2018-05-07T09:52:37Z","Jupyter Notebook","unknown"
132722727,"rally","unknown","2018-05-09T08:01:46Z","Java","unknown"
132909360,"p0tools","unknown","2018-05-10T14:09:26Z","HTML","Project Zero Docs and Tools"
133069102,"zazu","unknown","2018-05-11T17:27:25Z","TypeScript","unknown"
133431655,"audio-sync-kit","unknown","2018-05-14T23:09:26Z","Python","unknown"
133543054,"detectorgraph","unknown","2018-05-15T16:21:07Z","C++","Strongly-typed, dependency based application framework for code/data separation with dependency injection and data passing."
133632679,"docker-explorer","unknown","2018-05-16T08:11:59Z","Python","A tool to help forensicate offline docker acquisitions"
133875387,"categorybuilder","unknown","2018-05-17T22:39:40Z","Python","unknown"
133990583,"play-instant-unity-plugin","unknown","2018-05-18T18:28:57Z","C#","The Google Play Instant Plugin for Unity Beta : Simplifies conversion of a Unity-based Android app into an instant app that can be deployed through Google Play Instant."
134437666,"kasane","unknown","2018-05-22T15:41:37Z","Python","A simple kubernetes deployment manager"
134470479,"coding-with-chrome-libraries","unknown","2018-05-22T20:12:38Z","JavaScript","General-purpose library and robotics framwork used by Coding with Chrome."
134637854,"uiimage-additions","unknown","2018-05-23T23:55:50Z","Objective-C","A collection of miscellaneous utility methods for UIImage for memory-efficient image transformations."
134882099,"oatts","unknown","2018-05-25T16:45:13Z","JavaScript","unknown"
134889700,"iosched-ios","unknown","2018-05-25T18:10:33Z","Swift","unknown"
135332674,"capillary","unknown","2018-05-29T17:47:21Z","Java","Capillary is a library to simplify the sending of end-to-end encrypted push messages from Java-based application servers to Android clients."
135429244,"chrome-tabber","unknown","2018-05-30T10:51:46Z","JavaScript","unknown"
135614663,"eDistantObject","unknown","2018-05-31T17:22:32Z","Objective-C"," eDistantObject (eDO), a remote invocation library for iOS"
135750203,"quic-trace","unknown","2018-06-01T18:20:06Z","C++","Library and tools for transcribing QUIC connections."
136154579,"nftables","unknown","2018-06-05T09:37:20Z","Go","This package manipulates Linux nftables (the iptables successor)"
136291867,"alertmanager-irc-relay","unknown","2018-06-06T07:42:47Z","Go","Send Prometheus Alerts to IRC using Webhooks"
136360026,"quark","unknown","2018-06-06T17:00:31Z","C","unknown"
136651489,"fastboot-mobile","unknown","2018-06-08T18:08:51Z","Kotlin","Android library for sending fastboot commands from an Android device to a device running fastboot."
137374686,"gif-for-cli","unknown","2018-06-14T15:11:45Z","Python","unknown"
137506391,"jws","unknown","2018-06-15T15:53:21Z","Python","JSON Web Signature (JWS)"
137926195,"post-install-check","unknown","2018-06-19T17:49:57Z","TypeScript","<f0><U+009F><U+009A><U+0080><f0><U+009F><U+0090><U+00A2> A tool to validate your library can be consumed by other TypeScript projects. "
137928248,"dynamic-form","unknown","2018-06-19T18:09:47Z","TypeScript","unknown"
137951167,"gitprotocolio","unknown","2018-06-19T22:13:44Z","Go","A Git protocol parser written in Go."
138090208,"node-armor","unknown","2018-06-20T21:58:53Z","unknown","unknown"
138381826,"cssi-labs","unknown","2018-06-23T07:44:56Z","HTML","unknown"
138856518,"crmint","unknown","2018-06-27T09:01:33Z","Python","CRMint makes reliable data integration and data processing with Google easy for advertisers"
138894170,"play-services-plugins","unknown","2018-06-27T14:38:32Z","Groovy","Plugins to help with using Google Play services SDK."
138914615,"pybadges","unknown","2018-06-27T17:46:57Z","Python","A Python library for creating Github-style badges"
138929098,"gin-config","unknown","2018-06-27T20:21:12Z","Python","Gin provides a lightweight configuration framework for Python"
139056358,"weighted-dict","unknown","2018-06-28T18:46:44Z","Python","unknown"
139154461,"reil","unknown","2018-06-29T13:44:26Z","C++","unknown"
139172533,"sg2im","unknown","2018-06-29T16:32:17Z","Python","Code for ""Image Generation from Scene Graphs"", Johnson et al, CVPR 2018"
139196995,"go-pbmoney","unknown","2018-06-29T21:17:37Z","Go","Go utilities for google/type/money.proto"
139609064,"elements-sk","unknown","2018-07-03T16:17:20Z","JavaScript","A collection of v1 custom elements."
140012386,"astc-codec","unknown","2018-07-06T17:19:30Z","C++","A software ASTC decoder implementation which supports the ASTC LDR profile"
140437270,"active-qa","unknown","2018-07-10T13:35:27Z","unknown","unknown"
140466822,"gtm-currency-rates-sync","unknown","2018-07-10T17:32:16Z","JavaScript","A  script for setting up an up to date GTM (Google Tag Manager) Lookup Table variable with all the currency rates available in Google Finance data via sheets"
140753962,"meta_tagger","unknown","2018-07-12T19:04:39Z","Python","unknown"
140776120,"swift-jupyter","unknown","2018-07-13T00:06:13Z","Python","unknown"
141233262,"wwwbasic","unknown","2018-07-17T04:57:29Z","JavaScript"," WWWBasic is an implementation of BASIC (Beginner's All-purpose Symbolic Instruction Code) designed to be easy to run on the Web."
141397773,"hotel-ads-etl-tool","unknown","2018-07-18T07:27:23Z","Python","Tool to extract information from Hotel Ads API to BigQuery."
141468619,"hashtable-benchmarks","unknown","2018-07-18T17:34:11Z","Jupyter Notebook","unknown"
141557668,"identity-aware-prober","unknown","2018-07-19T09:37:28Z","Go","unknown"
141611273,"n-digit-mnist","unknown","2018-07-19T17:29:31Z","Python","unknown"
141689176,"amp-toolbox","unknown","2018-07-20T09:01:06Z","JavaScript"," A collection of AMP tools making it easier to publish and host AMP pages. "
142209881,"gpu-mux","unknown","2018-07-24T20:31:27Z","Python","unknown"
142341733,"where-am-i","unknown","2018-07-25T18:59:12Z","Java","Wear OS Complication to tell you your current GPS location"
142422739,"dopamine","unknown","2018-07-26T09:58:36Z","Jupyter Notebook","Dopamine is a research framework for fast prototyping of reinforcement learning algorithms. "
142582423,"dcm-bulk-trafficking","unknown","2018-07-27T13:45:15Z","JavaScript","unknown"
142616002,"embiggen-disk","unknown","2018-07-27T19:25:51Z","Go","embiggden-disk live-resizes a filesystem after first live-resizing any necessary layers below it: an optional LVM LV and PV, and an MBR or GPT partition table"
143044068,"0x0g-2018-badge","unknown","2018-07-31T17:11:34Z","C","unknown"
143180419,"payjs","unknown","2018-08-01T16:17:42Z","JavaScript","unknown"
143328579,"hpolyc","unknown","2018-08-02T17:59:27Z","TeX","HPolyC specification and test vectors"
143455116,"filament","unknown","2018-08-03T17:26:00Z","C++","Filament is a real-time physically based rendering engine for Android, Windows, Linux and macOS"
143455700,"graph-gen","unknown","2018-08-03T17:32:37Z","Python","unknown"
143760382,"patrick","unknown","2018-08-06T17:22:00Z","R","Parameterized testing in R is kind of cool!"
144307332,"ts-bridge","unknown","2018-08-10T16:06:24Z","Go","Time Series Bridge: a tool to import metrics from one monitoring system to another"
144607074,"mentornet","unknown","2018-08-13T16:40:50Z","Python","Code for MentorNet: Learning Data-Driven Curriculum for Very Deep Neural Networks"
144638642,"angular-a11y-workshop","unknown","2018-08-13T22:07:09Z","TypeScript","unknown"
