COUNTRY,REG_NAME,PRODUCT,BRANDCODE,PRODUCTCODE,ACCESS_DATE,DATE_VAL,User_hist,User_login,REG_DATE,LAST_LOGIN,BIRTH_YEAR,,DURATION,BOUNCE,PURCHASE,USER_AGE,USER_GENDER,GENDER,USER_ID,USER_HIST,LASTLOGIN
IN,TL,Mobile,HITACHI,HITACHIMobile21,15-01-2017,42750,42740,42740,05-01-2017,05-01-2017,1998,20-06-1998,222,0,0,18,1,M,EWLTCH33,10,10
IN,MH,AC,LG,LGAC34,05-01-2017,42740,42648,42659,05-10-2016,16-10-2016,1994,04-11-1994,254,0,0,22,1,M,NTUJYI37,92,81
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,20-01-2017,42755,42720,42741,16-12-2016,06-01-2017,1988,25-09-1988,398,0,0,28,0,F,JBSG@D84,35,14
IN,KA,Fridge,HITACHI,HITACHIFridge25,07-01-2017,42742,42558,42601,07-07-2016,19-08-2016,1991,06-09-1991,580,0,1,25,1,M,XBIXES75,184,141
IN,TL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,06-01-2017,42741,42714,42720,10-12-2016,16-12-2016,1989,20-03-1989,256,0,0,27,0,F,PBDTGC61,27,21
IN,TN,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,17-01-2017,42752,42749,42751,14-01-2017,16-01-2017,1998,11-06-1998,200,0,0,18,0,F,MPPUKM58,3,1
IN,TN,Mobile,LG,LGMobile31,11-01-2017,42746,42554,42735,03-07-2016,31-12-2016,1998,16-09-1998,239,0,1,18,0,F,DQMDWQ68,192,11
IN,TL,Fridge,HITACHI,HITACHIFridge25,20-01-2017,42755,42619,42626,06-09-2016,13-09-2016,1988,08-06-1988,592,0,1,28,1,M,RY@FGS52,136,129
IN,MH,Mobile,SAMSUNG,SAMSUNGMobile11,13-01-2017,42748,42701,42702,27-11-2016,28-11-2016,1998,14-07-1998,47,0,0,18,1,M,GSTKAQ52,47,46
IN,KL,LCD,BLUESTAR,BLUESTARLCD42,05-01-2017,42740,42571,42701,20-07-2016,27-11-2016,1989,14-09-1989,134,0,0,27,0,F,FYBTYB75,169,39
IN,WB,Fridge,BLUESTAR,BLUESTARFridge45,20-01-2017,42755,42603,42711,21-08-2016,07-12-2016,1991,24-03-1991,94,0,0,25,1,M,JLOCEF21,152,44
IN,WB,AC,LG,LGAC34,09-01-2017,42744,42622,42676,09-09-2016,02-11-2016,1989,03-06-1989,444,0,0,27,0,F,BVCL@W13,122,68
IN,KL,WASH_MACH,LG,LGWASH_MACH36,04-01-2017,42739,42558,42599,07-07-2016,17-08-2016,1997,23-09-1997,177,0,0,19,0,F,@HCEOD41,181,140
IN,MH,AC,LG,LGAC34,09-01-2017,42744,42635,42661,22-09-2016,18-10-2016,1997,06-10-1997,277,0,1,19,1,M,RIPFR@16,109,83
IN,MH,Mobile,HITACHI,HITACHIMobile21,17-01-2017,42752,42684,42745,10-11-2016,10-01-2017,1982,06-11-1982,300,0,1,34,1,M,VETLZT94,68,7
IN,TN,Fridge,BLUESTAR,BLUESTARFridge45,19-01-2017,42754,42749,42752,14-01-2017,17-01-2017,1982,07-06-1982,30,0,0,34,1,M,RVZJMM89,5,2
IN,TL,LCD,HITACHI,HITACHILCD22,17-01-2017,42752,42635,42675,22-09-2016,01-11-2016,1998,12-11-1998,65,0,0,18,0,F,NLUQMM75,117,77
IN,TN,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,18-01-2017,42753,42678,42734,04-11-2016,30-12-2016,1998,14-04-1998,446,0,0,18,1,M,QFVZUY96,75,19
IN,KA,AC,BLUESTAR,BLUESTARAC44,11-01-2017,42746,42743,42743,08-01-2017,08-01-2017,1988,16-06-1988,138,0,0,28,1,M,JHFBVN46,3,3
IN,MH,LCD,HITACHI,HITACHILCD22,19-01-2017,42754,42645,42729,02-10-2016,25-12-2016,1993,06-11-1993,133,0,0,23,0,F,PZKQKO89,109,25
IN,KA,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,20-01-2017,42755,42646,42693,03-10-2016,19-11-2016,1987,05-10-1987,89,0,0,29,1,M,IGXVBM45,109,62
IN,TL,Fridge,LG,LGFridge35,14-01-2017,42749,42565,42581,14-07-2016,30-07-2016,1981,01-11-1981,174,0,0,35,0,F,YKBABE76,184,168
IN,KA,Fridge,LG,LGFridge35,09-01-2017,42744,42589,42610,07-08-2016,28-08-2016,1981,13-09-1981,81,0,0,35,0,F,FN@JBH67,155,134
IN,KA,Fridge,BLUESTAR,BLUESTARFridge45,16-01-2017,42751,42748,42750,13-01-2017,15-01-2017,1989,11-04-1989,289,0,1,27,1,M,TKZMRF18,3,1
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,12-01-2017,42747,42549,42603,28-06-2016,21-08-2016,1995,04-04-1995,45,0,0,21,1,M,UJ@AOQ28,198,144
IN,TL,LCD,LG,LGLCD32,18-01-2017,42753,42726,42735,22-12-2016,31-12-2016,1982,22-03-1982,402,0,1,34,0,F,WRQRYK54,27,18
IN,TN,Mobile,LG,LGMobile31,12-01-2017,42747,42700,42745,26-11-2016,10-01-2017,1990,23-11-1990,49,0,0,26,1,M,MKXZFW74,47,2
IN,TL,Mobile,LG,LGMobile31,14-01-2017,42749,42658,42723,15-10-2016,19-12-2016,1984,20-04-1984,187,0,0,32,1,M,WJXZNJ90,91,26
IN,MH,AC,BLUESTAR,BLUESTARAC44,05-01-2017,42740,42735,42736,31-12-2016,01-01-2017,1995,24-07-1995,117,0,0,21,0,F,CBTQMS73,5,4
IN,KA,LCD,SAMSUNG,SAMSUNGLCD12,14-01-2017,42749,42584,42601,02-08-2016,19-08-2016,1996,05-10-1996,151,0,0,20,1,M,VPGWBM83,165,148
IN,TL,AC,HITACHI,HITACHIAC24,11-01-2017,42746,42710,42719,06-12-2016,15-12-2016,1983,05-09-1983,24,0,0,33,0,F,BWPOU@91,36,27
IN,KL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,04-01-2017,42739,42652,42737,09-10-2016,02-01-2017,1991,23-03-1991,242,0,1,25,1,M,QMUZUJ54,87,2
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,02-01-2017,42737,42677,42702,03-11-2016,28-11-2016,1998,27-04-1998,361,0,0,18,1,M,VPRMDC32,60,35
IN,TL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,06-01-2017,42741,42606,42712,24-08-2016,08-12-2016,1987,13-03-1987,214,0,1,29,0,F,SEZXXI77,135,29
IN,TN,Fridge,SAMSUNG,SAMSUNGFridge15,12-01-2017,42747,42683,42704,09-11-2016,30-11-2016,1989,19-10-1989,539,0,0,27,0,F,VHVZ@X74,64,43
IN,KA,AC,BLUESTAR,BLUESTARAC44,18-01-2017,42753,42566,42567,15-07-2016,16-07-2016,1983,19-06-1983,525,0,1,33,1,M,NYUJVN19,187,186
IN,TN,AC,SAMSUNG,SAMSUNGAC14,15-01-2017,42750,42652,42723,09-10-2016,19-12-2016,1994,14-10-1994,163,0,0,22,1,M,WYAWEM68,98,27
IN,WB,Fridge,LG,LGFridge35,20-01-2017,42755,42639,42667,26-09-2016,24-10-2016,1988,03-03-1988,19,0,0,28,1,M,QFKDNA24,116,88
IN,WB,MICROWAVE,HITACHI,HITACHIMICROWAVE23,05-01-2017,42740,42637,42714,24-09-2016,10-12-2016,1993,03-06-1993,34,0,0,23,1,M,M@HTLI55,103,26
IN,MH,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,20-01-2017,42755,42742,42754,07-01-2017,19-01-2017,1988,24-08-1988,22,0,0,28,0,F,FJIMDJ19,13,1
IN,KA,LCD,SAMSUNG,SAMSUNGLCD12,03-01-2017,42738,42616,42638,03-09-2016,25-09-2016,1998,14-08-1998,51,0,0,18,1,M,BQKDCK11,122,100
IN,TL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,13-01-2017,42748,42641,42720,28-09-2016,16-12-2016,1984,11-03-1984,405,0,0,32,1,M,AKEZPW51,107,28
IN,KL,AC,BLUESTAR,BLUESTARAC44,15-01-2017,42750,42601,42674,19-08-2016,31-10-2016,1986,07-08-1986,109,0,0,30,1,M,ERBCQY50,149,76
IN,TN,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,18-01-2017,42753,42710,42751,06-12-2016,16-01-2017,1988,12-10-1988,420,0,0,28,0,F,ZMILVJ49,43,2
IN,MH,Fridge,HITACHI,HITACHIFridge25,10-01-2017,42745,42743,42743,08-01-2017,08-01-2017,1995,16-05-1995,358,0,1,21,1,M,FXY@CU99,2,2
IN,MH,Mobile,HITACHI,HITACHIMobile21,12-01-2017,42747,42718,42718,14-12-2016,14-12-2016,1988,01-11-1988,496,0,0,28,1,M,HZHPVO17,29,29
IN,MH,MICROWAVE,HITACHI,HITACHIMICROWAVE23,10-01-2017,42745,42669,42711,26-10-2016,07-12-2016,1990,06-11-1990,231,0,0,26,0,F,TVUENT64,76,34
IN,WB,LCD,HITACHI,HITACHILCD22,11-01-2017,42746,42551,42552,30-06-2016,01-07-2016,1994,14-05-1994,154,0,0,22,1,M,ALBJFV50,195,194
IN,TL,LCD,BLUESTAR,BLUESTARLCD42,01-01-2017,42736,42702,42717,28-11-2016,13-12-2016,1981,09-10-1981,245,0,0,35,0,F,DQJIB@23,34,19
IN,WB,Fridge,SAMSUNG,SAMSUNGFridge15,20-01-2017,42755,42725,42745,21-12-2016,10-01-2017,1987,12-10-1987,289,0,0,29,0,F,GXM@ER22,30,10
IN,TN,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,02-01-2017,42737,42665,42693,22-10-2016,19-11-2016,1983,13-10-1983,422,0,1,33,1,M,BXDIJG40,72,44
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,08-01-2017,42743,42548,42635,27-06-2016,22-09-2016,1989,04-09-1989,202,0,0,27,1,M,UDUBIS94,195,108
IN,TN,LCD,BLUESTAR,BLUESTARLCD42,12-01-2017,42747,42625,42718,12-09-2016,14-12-2016,1990,25-09-1990,148,0,0,26,0,F,VKXPXU69,122,29
IN,KA,AC,SAMSUNG,SAMSUNGAC14,08-01-2017,42743,42677,42686,03-11-2016,12-11-2016,1990,18-05-1990,106,0,0,26,1,M,XJKZPA70,66,57
IN,KL,Fridge,HITACHI,HITACHIFridge25,09-01-2017,42744,42562,42676,11-07-2016,02-11-2016,1997,08-09-1997,376,0,1,19,1,M,LROUZC33,182,68
IN,MH,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,18-01-2017,42753,42576,42729,25-07-2016,25-12-2016,1983,12-03-1983,363,0,0,33,1,M,PJZBII89,177,24
IN,KL,Fridge,SAMSUNG,SAMSUNGFridge15,09-01-2017,42744,42695,42734,21-11-2016,30-12-2016,1995,06-11-1995,121,0,0,21,1,M,MTHRAB38,49,10
IN,WB,Fridge,HITACHI,HITACHIFridge25,12-01-2017,42747,42554,42679,03-07-2016,05-11-2016,1989,13-11-1989,25,0,0,27,0,F,HSPPGQ62,193,68
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,08-01-2017,42743,42565,42680,14-07-2016,06-11-2016,1988,01-03-1988,112,0,0,28,0,F,EDFEVL29,178,63
IN,TN,AC,LG,LGAC34,14-01-2017,42749,42626,42674,13-09-2016,31-10-2016,1998,24-05-1998,362,0,0,18,1,M,YFZJUA15,123,75
IN,WB,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,19-01-2017,42754,42589,42605,07-08-2016,23-08-2016,1986,02-08-1986,74,0,0,30,0,F,LJWHAD22,165,149
IN,TN,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,06-01-2017,42741,42597,42694,15-08-2016,20-11-2016,1997,11-06-1997,306,0,0,19,0,F,LNDABO46,144,47
IN,KL,Fridge,HITACHI,HITACHIFridge25,01-01-2017,42736,42656,42721,13-10-2016,17-12-2016,1994,22-06-1994,81,0,0,22,0,F,EYNJAD53,80,15
IN,KA,Fridge,SAMSUNG,SAMSUNGFridge15,07-01-2017,42742,42656,42724,13-10-2016,20-12-2016,1992,21-05-1992,446,0,1,24,1,M,CZLCYV27,86,18
IN,MH,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,05-01-2017,42740,42594,42711,12-08-2016,07-12-2016,1986,20-04-1986,398,0,0,30,1,M,ARFRBM40,146,29
IN,TN,AC,SAMSUNG,SAMSUNGAC14,10-01-2017,42745,42635,42645,22-09-2016,02-10-2016,1981,23-04-1981,465,0,0,35,0,F,CYSLYJ72,110,100
IN,TN,Fridge,BLUESTAR,BLUESTARFridge45,14-01-2017,42749,42686,42744,12-11-2016,09-01-2017,1992,06-08-1992,445,0,0,24,0,F,FHWLJT17,63,5
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,06-01-2017,42741,42654,42683,11-10-2016,09-11-2016,1987,04-04-1987,348,0,1,29,1,M,RZMNCM94,87,58
IN,TL,LCD,BLUESTAR,BLUESTARLCD42,06-01-2017,42741,42618,42649,05-09-2016,06-10-2016,1987,13-06-1987,463,0,0,29,0,F,VSMITX51,123,92
IN,TN,Mobile,BLUESTAR,BLUESTARMobile41,17-01-2017,42752,42581,42605,30-07-2016,23-08-2016,1993,24-05-1993,400,0,0,23,0,F,VUUUYO72,171,147
IN,KA,Fridge,BLUESTAR,BLUESTARFridge45,01-01-2017,42736,42646,42674,03-10-2016,31-10-2016,1991,06-10-1991,3,1,0,25,0,F,ZPSWSX88,90,62
IN,KA,AC,BLUESTAR,BLUESTARAC44,09-01-2017,42744,42601,42720,19-08-2016,16-12-2016,1996,22-03-1996,204,0,1,20,1,M,THCSRS97,143,24
IN,TL,Fridge,HITACHI,HITACHIFridge25,03-01-2017,42738,42670,42735,27-10-2016,31-12-2016,1991,10-09-1991,299,0,1,25,1,M,SBHOKV11,68,3
IN,TL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,12-01-2017,42747,42572,42722,21-07-2016,18-12-2016,1990,18-09-1990,168,0,0,26,0,F,LKHPHG31,175,25
IN,WB,LCD,HITACHI,HITACHILCD22,07-01-2017,42742,42732,42740,28-12-2016,05-01-2017,1997,22-07-1997,272,0,1,19,0,F,ZSNWBJ30,10,2
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,16-01-2017,42751,42586,42747,04-08-2016,12-01-2017,1994,12-04-1994,71,0,0,22,0,F,LIWNYE94,165,4
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,17-01-2017,42752,42569,42727,18-07-2016,23-12-2016,1998,01-05-1998,10,1,0,18,0,F,UHSHFO34,183,25
IN,KL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,16-01-2017,42751,42571,42603,20-07-2016,21-08-2016,1989,03-10-1989,198,0,0,27,1,M,KVVQDT68,180,148
IN,KL,Fridge,BLUESTAR,BLUESTARFridge45,13-01-2017,42748,42659,42747,16-10-2016,12-01-2017,1997,13-06-1997,98,0,0,19,0,F,XZHONE84,89,1
IN,MH,Fridge,LG,LGFridge35,04-01-2017,42739,42602,42613,20-08-2016,31-08-2016,1987,23-03-1987,213,0,0,29,0,F,PVYREW18,137,126
IN,MH,LCD,HITACHI,HITACHILCD22,01-01-2017,42736,42730,42730,26-12-2016,26-12-2016,1998,18-11-1998,112,0,0,18,0,F,IJBPVH58,6,6
IN,MH,AC,BLUESTAR,BLUESTARAC44,09-01-2017,42744,42573,42676,22-07-2016,02-11-2016,1992,11-07-1992,418,0,1,24,0,F,DSGONC39,171,68
IN,TL,MICROWAVE,LG,LGMICROWAVE33,13-01-2017,42748,42723,42730,19-12-2016,26-12-2016,1982,18-10-1982,283,0,1,34,0,F,USYDLH89,25,18
IN,KL,Mobile,HITACHI,HITACHIMobile21,04-01-2017,42739,42630,42684,17-09-2016,10-11-2016,1982,20-06-1982,555,0,0,34,0,F,VQMGHW81,109,55
IN,MH,Fridge,SAMSUNG,SAMSUNGFridge15,10-01-2017,42745,42718,42728,14-12-2016,24-12-2016,1985,14-09-1985,70,0,0,31,0,F,SPDASO46,27,17
IN,KL,Fridge,HITACHI,HITACHIFridge25,09-01-2017,42744,42624,42631,11-09-2016,18-09-2016,1993,24-04-1993,326,0,0,23,1,M,OBVLJ@36,120,113
IN,WB,LCD,LG,LGLCD32,05-01-2017,42740,42589,42671,07-08-2016,28-10-2016,1995,04-05-1995,154,0,0,21,0,F,GOMOGK49,151,69
IN,KA,AC,SAMSUNG,SAMSUNGAC14,04-01-2017,42739,42722,42738,18-12-2016,03-01-2017,1993,22-08-1993,51,0,0,23,1,M,GGGKV@59,17,1
IN,KL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,08-01-2017,42743,42733,42734,29-12-2016,30-12-2016,1989,01-04-1989,432,0,1,27,0,F,ZQGFSF44,10,9
IN,KA,AC,BLUESTAR,BLUESTARAC44,08-01-2017,42743,42557,42667,06-07-2016,24-10-2016,1985,02-11-1985,294,0,1,31,1,M,OWRCVU50,186,76
IN,MH,Mobile,BLUESTAR,BLUESTARMobile41,15-01-2017,42750,42642,42722,29-09-2016,18-12-2016,1990,18-06-1990,338,0,0,26,0,F,PAKTXN17,108,28
IN,TL,WASH_MACH,LG,LGWASH_MACH36,10-01-2017,42745,42648,42705,05-10-2016,01-12-2016,1981,05-10-1981,210,0,1,35,0,F,UTMDFN96,97,40
IN,MH,AC,BLUESTAR,BLUESTARAC44,06-01-2017,42741,42606,42673,24-08-2016,30-10-2016,1988,11-07-1988,343,0,1,28,1,M,@T@XGF88,135,68
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,12-01-2017,42747,42677,42709,03-11-2016,05-12-2016,1992,07-05-1992,44,0,0,24,0,F,LXODAH37,70,38
IN,WB,Fridge,BLUESTAR,BLUESTARFridge45,04-01-2017,42739,42652,42653,09-10-2016,10-10-2016,1994,19-07-1994,220,0,1,22,1,M,TIJTLC79,87,86
IN,TL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,13-01-2017,42748,42579,42663,28-07-2016,20-10-2016,1998,18-07-1998,354,0,0,18,1,M,NZEEAT62,169,85
IN,TL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,07-01-2017,42742,42687,42712,13-11-2016,08-12-2016,1987,23-09-1987,151,0,0,29,0,F,PBWJWL16,55,30
IN,MH,Fridge,SAMSUNG,SAMSUNGFridge15,17-01-2017,42752,42578,42729,27-07-2016,25-12-2016,1991,16-04-1991,259,0,1,25,0,F,YUGRBJ48,174,23
IN,KA,LCD,BLUESTAR,BLUESTARLCD42,13-01-2017,42748,42554,42700,03-07-2016,26-11-2016,1996,22-05-1996,74,0,0,20,0,F,GYPYPD95,194,48
IN,WB,Fridge,BLUESTAR,BLUESTARFridge45,09-01-2017,42744,42631,42641,18-09-2016,28-09-2016,1996,21-08-1996,233,0,1,20,1,M,LHLWYN19,113,103
IN,TN,Fridge,LG,LGFridge35,07-01-2017,42742,42722,42726,18-12-2016,22-12-2016,1998,09-04-1998,332,0,1,18,1,M,FFIBCY12,20,16
IN,KA,WASH_MACH,LG,LGWASH_MACH36,10-01-2017,42745,42639,42711,26-09-2016,07-12-2016,1983,20-03-1983,378,0,1,33,1,M,@KTIMX93,106,34
IN,KL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,08-01-2017,42743,42714,42736,10-12-2016,01-01-2017,1981,24-09-1981,419,0,1,35,1,M,CJJOME49,29,7
IN,KL,AC,BLUESTAR,BLUESTARAC44,14-01-2017,42749,42685,42717,11-11-2016,13-12-2016,1987,18-07-1987,98,0,0,29,1,M,ZYQCAY18,64,32
IN,KL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,02-01-2017,42737,42648,42666,05-10-2016,23-10-2016,1989,24-09-1989,2,1,0,27,1,M,H@GNGG75,89,71
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,06-01-2017,42741,42661,42715,18-10-2016,11-12-2016,1984,20-09-1984,220,0,0,32,0,F,MWAVTN75,80,26
IN,KL,AC,BLUESTAR,BLUESTARAC44,05-01-2017,42740,42672,42720,29-10-2016,16-12-2016,1994,12-05-1994,541,0,1,22,1,M,PYNE@V76,68,20
IN,KL,AC,BLUESTAR,BLUESTARAC44,09-01-2017,42744,42697,42723,23-11-2016,19-12-2016,1981,21-06-1981,503,0,0,35,0,F,XOZUMI72,47,21
IN,TN,Mobile,BLUESTAR,BLUESTARMobile41,05-01-2017,42740,42641,42690,28-09-2016,16-11-2016,1983,21-08-1983,583,0,0,33,0,F,ONZPCT34,99,50
IN,TL,AC,BLUESTAR,BLUESTARAC44,20-01-2017,42755,42686,42746,12-11-2016,11-01-2017,1993,22-06-1993,225,0,1,23,0,F,LYBECS85,69,9
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,17-01-2017,42752,42642,42670,29-09-2016,27-10-2016,1994,06-11-1994,358,0,0,22,1,M,UWLJIN89,110,82
IN,KA,Mobile,HITACHI,HITACHIMobile21,16-01-2017,42751,42604,42687,22-08-2016,13-11-2016,1990,16-10-1990,50,0,0,26,0,F,UBPS@S62,147,64
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,14-01-2017,42749,42578,42603,27-07-2016,21-08-2016,1992,03-06-1992,298,0,0,24,1,M,HMKKRS64,171,146
IN,KL,LCD,BLUESTAR,BLUESTARLCD42,14-01-2017,42749,42608,42645,26-08-2016,02-10-2016,1992,01-05-1992,543,0,1,24,0,F,PZOZGC39,141,104
IN,WB,WASH_MACH,HITACHI,HITACHIWASH_MACH26,04-01-2017,42739,42580,42722,29-07-2016,18-12-2016,1988,20-09-1988,262,0,0,28,1,M,Y@RBHM81,159,17
IN,MH,AC,LG,LGAC34,03-01-2017,42738,42564,42667,13-07-2016,24-10-2016,1984,08-10-1984,53,0,0,32,1,M,WJQZYS67,174,71
IN,WB,LCD,BLUESTAR,BLUESTARLCD42,19-01-2017,42754,42585,42607,03-08-2016,25-08-2016,1997,25-08-1997,149,0,0,19,0,F,QNCULB14,169,147
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,19-01-2017,42754,42700,42706,26-11-2016,02-12-2016,1995,01-09-1995,282,0,0,21,1,M,RIDBBQ12,54,48
IN,KA,Mobile,HITACHI,HITACHIMobile21,08-01-2017,42743,42636,42721,23-09-2016,17-12-2016,1984,27-08-1984,161,0,0,32,1,M,EYYVGU93,107,22
IN,KA,AC,HITACHI,HITACHIAC24,18-01-2017,42753,42633,42656,20-09-2016,13-10-2016,1981,07-06-1981,166,0,0,35,1,M,FXH@JP36,120,97
IN,MH,Fridge,SAMSUNG,SAMSUNGFridge15,14-01-2017,42749,42565,42709,14-07-2016,05-12-2016,1996,11-06-1996,379,0,1,20,0,F,GTI@YC19,184,40
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,05-01-2017,42740,42565,42672,14-07-2016,29-10-2016,1990,28-07-1990,47,0,0,26,1,M,VUHZEO34,175,68
IN,MH,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,11-01-2017,42746,42624,42682,11-09-2016,08-11-2016,1992,24-04-1992,474,0,0,24,0,F,UTRMIU64,122,64
IN,KA,LCD,LG,LGLCD32,16-01-2017,42751,42574,42585,23-07-2016,03-08-2016,1983,15-08-1983,8,1,0,33,0,F,BSBRDM40,177,166
IN,KL,Mobile,BLUESTAR,BLUESTARMobile41,09-01-2017,42744,42739,42740,04-01-2017,05-01-2017,1992,06-11-1992,563,0,1,24,0,F,STR@O@41,5,4
IN,MH,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,19-01-2017,42754,42585,42718,03-08-2016,14-12-2016,1987,22-09-1987,595,0,0,29,1,M,ILXGAC50,169,36
IN,TN,LCD,BLUESTAR,BLUESTARLCD42,10-01-2017,42745,42643,42711,30-09-2016,07-12-2016,1989,25-03-1989,390,0,0,27,1,M,VMPABY29,102,34
IN,KL,LCD,HITACHI,HITACHILCD22,14-01-2017,42749,42672,42725,29-10-2016,21-12-2016,1995,21-06-1995,498,0,1,21,1,M,PD@STI94,77,24
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,19-01-2017,42754,42587,42640,05-08-2016,27-09-2016,1994,23-09-1994,327,0,0,22,0,F,NDDB@Q14,167,114
IN,TN,Mobile,BLUESTAR,BLUESTARMobile41,20-01-2017,42755,42716,42752,12-12-2016,17-01-2017,1992,09-03-1992,265,0,1,24,0,F,TOQFHL61,39,3
IN,TL,MICROWAVE,LG,LGMICROWAVE33,04-01-2017,42739,42728,42736,24-12-2016,01-01-2017,1985,10-08-1985,80,0,0,31,1,M,VDVJTR66,11,3
IN,TN,WASH_MACH,HITACHI,HITACHIWASH_MACH26,06-01-2017,42741,42724,42736,20-12-2016,01-01-2017,1998,16-03-1998,76,0,0,18,0,F,QCGFMS78,17,5
IN,TN,LCD,BLUESTAR,BLUESTARLCD42,12-01-2017,42747,42642,42745,29-09-2016,10-01-2017,1994,11-11-1994,204,0,1,22,1,M,KWR@FH48,105,2
IN,TL,Fridge,LG,LGFridge35,03-01-2017,42738,42646,42671,03-10-2016,28-10-2016,1984,06-08-1984,80,0,0,32,1,M,DNXOMO91,92,67
IN,TN,Fridge,HITACHI,HITACHIFridge25,09-01-2017,42744,42719,42727,15-12-2016,23-12-2016,1992,14-04-1992,233,0,1,24,1,M,IJKGIN78,25,17
IN,TL,Fridge,BLUESTAR,BLUESTARFridge45,19-01-2017,42754,42654,42724,11-10-2016,20-12-2016,1994,15-04-1994,588,0,1,22,1,M,PZPOEU33,100,30
IN,KA,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,07-01-2017,42742,42707,42721,03-12-2016,17-12-2016,1983,01-11-1983,470,0,0,33,0,F,XPDUGS31,35,21
IN,KL,Mobile,SAMSUNG,SAMSUNGMobile11,15-01-2017,42750,42695,42731,21-11-2016,27-12-2016,1997,16-10-1997,89,0,0,19,0,F,DIQAKJ72,55,19
IN,TL,Mobile,BLUESTAR,BLUESTARMobile41,14-01-2017,42749,42747,42748,12-01-2017,13-01-2017,1987,15-09-1987,370,0,0,29,1,M,XWRRBO22,2,1
IN,MH,Fridge,SAMSUNG,SAMSUNGFridge15,20-01-2017,42755,42683,42706,09-11-2016,02-12-2016,1998,09-04-1998,488,0,0,18,1,M,UEKJZC93,72,49
IN,MH,MICROWAVE,HITACHI,HITACHIMICROWAVE23,09-01-2017,42744,42596,42629,14-08-2016,16-09-2016,1992,24-09-1992,254,0,0,24,1,M,GOWGJT13,148,115
IN,KL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,04-01-2017,42739,42588,42674,06-08-2016,31-10-2016,1983,12-11-1983,19,0,0,33,0,F,ZIQYRC89,151,65
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,12-01-2017,42747,42745,42746,10-01-2017,11-01-2017,1994,04-10-1994,430,0,0,22,0,F,QQEJJA84,2,1
IN,TL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,01-01-2017,42736,42707,42733,03-12-2016,29-12-2016,1990,07-10-1990,113,0,0,26,0,F,MYKQLG46,29,3
IN,TN,Fridge,LG,LGFridge35,16-01-2017,42751,42571,42682,20-07-2016,08-11-2016,1987,02-06-1987,214,0,0,29,1,M,PRCEAS48,180,69
IN,TN,MICROWAVE,HITACHI,HITACHIMICROWAVE23,12-01-2017,42747,42705,42714,01-12-2016,10-12-2016,1996,06-04-1996,175,0,0,20,1,M,FLABUK92,42,33
IN,KA,MICROWAVE,HITACHI,HITACHIMICROWAVE23,10-01-2017,42745,42683,42701,09-11-2016,27-11-2016,1998,25-03-1998,446,0,1,18,0,F,MIEIPR35,62,44
